username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
KhaledWardak;2016/05/01;1;3;"@Twelver_Shia they also call Umar (RA) gay, a man whose manhood and charisma were unmatched back then and today";;@Twelver_Shia;;"726923932222275584";https://twitter.com/KhaledWardak/status/726923932222275584
lilemoji_;2016/05/01;0;1;"Charisma Uniqueness Nerve Talent ?";;;;"726923842665496576";https://twitter.com/lilemoji_/status/726923842665496576
alimusitapha;2016/05/01;1;0;"Hillary projects competence but is patently phony.Trump is a clown, a total parody.And Cruz reminds me of Nixon only with less charisma!";Lagos, Nigeria;;;"726923838517350401";https://twitter.com/alimusitapha/status/726923838517350401
TintinBanta;2016/05/01;0;0;"Charisma+++ https://twitter.com/SimsLogic/status/726907055513042944 …";;;;"726923640109862912";https://twitter.com/TintinBanta/status/726923640109862912
r1_mufc;2016/05/01;0;0;"@joshuafsmith081 You're sticking up for him, this is cult of personality & you're kinda proving my point about charisma. Read @djrothkopf";;@joshuafsmith081 @djrothkopf;;"726923458093944832";https://twitter.com/r1_mufc/status/726923458093944832
Cholbs1998;2016/05/01;0;7;"If this barbecue has taught me anything it's that I am A) The best dressed and B) Top 3 for charisma uniqueness nerve and talent.";;;;"726923030568402944";https://twitter.com/Cholbs1998/status/726923030568402944
PARAD1GMS;2016/05/01;0;0;"@WrestlingInc I also feel like he has a ton of untapped charisma that could be better utilized.";;@WrestlingInc;;"726922865732403206";https://twitter.com/PARAD1GMS/status/726922865732403206
Hope_Lovegood;2016/05/01;0;0;"@Lyseolia bull you have alot of charisma it just takes time";;@Lyseolia;;"726922834837020672";https://twitter.com/Hope_Lovegood/status/726922834837020672
ESR_ebooks;2016/05/01;0;0;"The mode of charisma to be organized so that you abandon both the dogmatic religious?";;;;"726922649784471552";https://twitter.com/ESR_ebooks/status/726922649784471552
LesnarSupport;2016/05/01;0;1;"Kalisto has all the ring tools but lacks charisma, emotion & character identity. Not convinced now and probably never will be. #WWEPayback";;;#WWEPayback;"726922225413160960";https://twitter.com/LesnarSupport/status/726922225413160960
