username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SEANEFFECTBRAND;2016/06/19;0;0;"@_KanyeToThe @ProWrestlingMag I think Booker T is great. His charisma unfortunately makes others look bad though. Lol.";;@_KanyeToThe @ProWrestlingMag;;"744681139298656257";https://twitter.com/SEANEFFECTBRAND/status/744681139298656257
ArumFox;2016/06/19;0;0;"@FoxNews @kincannon_show Huck for VP. He's like a Sessions but with charisma and humor and has fought Clintons";;@FoxNews @kincannon_show;;"744681016938246144";https://twitter.com/ArumFox/status/744681016938246144
gontamail;2016/06/19;0;0;"@gonchi_charisma いつかさん歌詞知らないって言っちゃう所がgood！";;@gonchi_charisma;;"744680875250487296";https://twitter.com/gontamail/status/744680875250487296
swagurlsx;2016/06/19;0;0;"Nickname: Hanbeen, Charisma Leader, Genius Leader, Leader BI";;;;"744680620215803904";https://twitter.com/swagurlsx/status/744680620215803904
invisiblegirl99;2016/06/19;1;2;"@dominickevans Some combination of Internet charisma, and a particular talent for empathy and understanding, pretty unconditionally.";;@dominickevans;;"744680523407122433";https://twitter.com/invisiblegirl99/status/744680523407122433
Lost__voyage;2016/06/19;0;0;"@YoOungNick you're no fun where's your charisma your spunk? You're making me sad pic.twitter.com/gYaSpdNxia";;@YoOungNick;;"744680250785693696";https://twitter.com/Lost__voyage/status/744680250785693696
berniekid725;2016/06/19;0;13;"Thank you Alex for your charisma, positivity, and being a great person. You will always be remembered in our hearts. Rest well @a_valj";;@a_valj;;"744680036029038592";https://twitter.com/berniekid725/status/744680036029038592
timaios;2016/06/19;0;1;"@Charisma_Elf ほんとですよね出かける時出発時に聞くと!";;@Charisma_Elf;;"744679174137229312";https://twitter.com/timaios/status/744679174137229312
plustxxr;2016/06/19;0;0;"@charisma_yoo buat variasi aja hyung, biar ga monoton hehe";;@charisma_yoo;;"744679148719792129";https://twitter.com/plustxxr/status/744679148719792129
alexiscardoza31;2016/06/19;1;2;"I MISS MY BABY CHARISMA️";;;;"744678559675883520";https://twitter.com/alexiscardoza31/status/744678559675883520
iLove_Charisma;2016/06/19;0;0;"Left my keys at work great !";;;;"744678525098135552";https://twitter.com/iLove_Charisma/status/744678525098135552
alainasaliba;2016/06/19;0;29;"Met him at the stagedoor... Such a kind person and the King of Charisma. Awesome guy!! pic.twitter.com/BHXR606Vra";;;;"744678396873969664";https://twitter.com/alainasaliba/status/744678396873969664
Charisma__2015;2016/06/19;0;0;"أن امرأة بغيا رأت كلبا في يوم حار يطيف ببئر قد أدلع لسانه من العطش فنزعت له بموقها فغفر لها --صحيح مسلم #Hadith المقصود بموقها خُفها #ﷺ";;;#Hadith #;"744678114366611456";https://twitter.com/Charisma__2015/status/744678114366611456
ColfariV;2016/06/19;0;0;"The road Cordelia has travelled, the journey she has taken up to now h... #CharismaCarpenter #citinghttps://openquotes.github.io/authors/charisma-carpenter-quotes/#669c612e …";;;#CharismaCarpenter #citinghttps #669c612e;"744677480213151745";https://twitter.com/ColfariV/status/744677480213151745
