username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TheCapitalK;2016/07/14;0;0;"ive gained +1, maybe +2 charisma in the past two weeks";;;;"753740856465694720";https://twitter.com/TheCapitalK/status/753740856465694720
phase_xii;2016/07/14;0;0;"@swoozyqyah you don't become a gov, senator, & leader of the DNC by lacking charisma.";;@swoozyqyah;;"753740672897691648";https://twitter.com/phase_xii/status/753740672897691648
RawLaVega;2016/07/14;0;1;"@QuincyLovesBBWS Absolutely!! I am enamored by your charisma...stay safe, remain healthy, and I shall keep you in my prayers.";;@QuincyLovesBBWS;;"753740596620038144";https://twitter.com/RawLaVega/status/753740596620038144
barth_vader;2016/07/14;0;1;"Kardeşim seninle deniz içeren bir uçurum kenarında içmek istiyorum, galiba bu konuma charisma point gerektiğinden aklıma bunu getiriyorsun.";;;;"753740361017810948";https://twitter.com/barth_vader/status/753740361017810948
Alotta_charisma;2016/07/14;0;0;"@MrLovettKnowles @KaraboParkins How tf i say that. Where did u see THOSE WORDS TYPED? Any font evidence?";;@MrLovettKnowles @KaraboParkins;;"753740298266693632";https://twitter.com/Alotta_charisma/status/753740298266693632
eloheem13;2016/07/14;0;0;"Humour flows out of the character. #ComedyWritingSecrets #CharacterDevelopment #Game #Frame #Viewpoint #Laughter #Charisma #WhySoSerious";;;#ComedyWritingSecrets #CharacterDevelopment #Game #Frame #Viewpoint #Laughter #Charisma #WhySoSerious;"753740196382933000";https://twitter.com/eloheem13/status/753740196382933000
Alotta_charisma;2016/07/14;0;0;"@MrLovettKnowles @KaraboParkins @billboard @MariahCarey according to me and 9 outta 10 people i spoke to on the subject matter, tf?";;@MrLovettKnowles @KaraboParkins @billboard @MariahCarey;;"753740032230297600";https://twitter.com/Alotta_charisma/status/753740032230297600
MrLovettKnowles;2016/07/14;0;0;"@Alotta_charisma @billboard Because that's not what the EMMYS are for. Are you dense?";;@Alotta_charisma @billboard;;"753739910063001600";https://twitter.com/MrLovettKnowles/status/753739910063001600
Kavemandraa;2016/07/14;0;0;"SHINee's Minho reminds me of Blaziken from Pokémon, because of his flaming charisma~ #SHINEEinDALLAS #PokemonSHINee";;;#SHINEEinDALLAS #PokemonSHINee;"753739581044826114";https://twitter.com/Kavemandraa/status/753739581044826114
Alotta_charisma;2016/07/14;0;0;"@MrLovettKnowles @billboard And the question was WHY NOT if MUSICALLY, its better?";;@MrLovettKnowles @billboard;;"753739568856182784";https://twitter.com/Alotta_charisma/status/753739568856182784
