username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BarackObama;2011/12/09;147;35;"Today’s Friday Facts looks at why President Obama calls this a “make or break” moment for the middle class: http://OFA.BO/r5FZim ";;;;"145256303319728130";https://twitter.com/BarackObama/status/145256303319728130
BarackObama;2011/12/09;151;31;"President Obama on Senate Republicans' repeated votes not to extend middle-class tax cuts:http://OFA.BO/3VYaiw ";;;;"145245512755445760";https://twitter.com/BarackObama/status/145245512755445760
BarackObama;2011/12/09;82;24;"Get your #Obama2012 store orders in before Monday to guarantee shipping by Christmas:http://OFA.BO/ZxLFWn ";;;#Obama2012;"145230308789329920";https://twitter.com/BarackObama/status/145230308789329920
BarackObama;2011/12/09;103;23;"Watch President Obama's response to Republicans' vote to block Richard Cordray’s nomination to the @CFPB:http://OFA.BO/RtbMdY ";;@CFPB;;"145217840557981696";https://twitter.com/BarackObama/status/145217840557981696
BarackObama;2011/12/09;84;26;"Today is your last chance to vote for the Art Works finalists—ask your friends to cast their ballots too: http://OFA.BO/es7rjz ";;;;"145200030016483328";https://twitter.com/BarackObama/status/145200030016483328
BarackObama;2011/12/09;818;47;"22: Days until taxes for the middle class will increase if Congress does not act";;;;"145182339306242048";https://twitter.com/BarackObama/status/145182339306242048
BarackObama;2011/12/09;68;18;"Follow @OFA_NH to hear @CoryBooker talk about the President’s record for young Americans—then tweet him your questions. #ff";;@OFA_NH @CoryBooker;#ff;"145173942510948353";https://twitter.com/BarackObama/status/145173942510948353
BarackObama;2011/12/09;134;51;"President Obama and the First Lady are hosting the next #DinnerWithBarack—enter for your chance to be there:http://OFA.BO/oo8esu ";;;#DinnerWithBarack;"145158115199954945";https://twitter.com/BarackObama/status/145158115199954945
BarackObama;2011/12/08;272;65;"Lots of people talking about this moment from the President's press statement today:http://OFA.BO/4oKKRC ";;;;"144990082246516736";https://twitter.com/BarackObama/status/144990082246516736
BarackObama;2011/12/08;196;49;"Here's what folks said they could do with an extra $1,500 from the President's middle-class tax cut: http://OFA.BO/djRuoG  #WeCantWait";;;#WeCantWait;"144979770910834688";https://twitter.com/BarackObama/status/144979770910834688
