username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2011/08/19;86;22;"@BarackObama is sure a master delegator. He has sent @Joe_Biden to China. The Chinese are laughing at us. We MUST do better.";;@BarackObama @Joe_Biden;;"104641580895453184";https://twitter.com/realDonaldTrump/status/104641580895453184
;2011/08/19;109;23;"@BarackObama’s new job plan will certainly do the following – 1. Not create any jobs. 2. Borrow more money from China. ";;@BarackObama;;"104624327122616322";https://twitter.com/realDonaldTrump/status/104624327122616322
;2011/08/19;25;7;"You can listen to my interview today with Jay Sekulow Live and the @JordanSekulow show here http://aclj.org/   @12PM EST.";;@JordanSekulow @12PM;;"104569407761690624";https://twitter.com/realDonaldTrump/status/104569407761690624
;2011/08/18;89;9;"Insurgents in Iraq show they can still mount horrifying attacks---US wastes trillions.";;;;"104275375131074560";https://twitter.com/realDonaldTrump/status/104275375131074560
;2011/08/18;120;38;"Many people have been asking to see my plane, The Apprentice's @AmandaTMiller will give you a tour...http://bit.ly/qtiqO6 ";;@AmandaTMiller;;"104251305844944897";https://twitter.com/realDonaldTrump/status/104251305844944897
;2011/08/18;88;33;"Karl Rove --lost GOP both Houses of Congress and the White House--gave us Obama.";;;;"104236416615190528";https://twitter.com/realDonaldTrump/status/104236416615190528
;2011/08/18;276;48;"@MacMiller will enjoy today's #trumpvlog... http://bit.ly/pcnVLY ";;@MacMiller;#trumpvlog;"104197862937726976";https://twitter.com/realDonaldTrump/status/104197862937726976
;2011/08/17;418;50;"Ron Paul is right when he says we are wasting lives and money in Iraq and Afghanistan.";;;;"103920143301750785";https://twitter.com/realDonaldTrump/status/103920143301750785
;2011/08/17;93;24;"My interview with @gretawire on Fox News for those who missed it - 'Obama's Constantly on Vacation'http://bit.ly/qR8arA ";;@gretawire;;"103882576753737728";https://twitter.com/realDonaldTrump/status/103882576753737728
;2011/08/17;281;136;"@BarackObama has a record low 39% Gallup approval rating. Why so high?";;@BarackObama;;"103853707757764609";https://twitter.com/realDonaldTrump/status/103853707757764609
;2011/08/17;37;18;"My interview this morning on Good Morning America with George Stephanopoulos http://abcn.ws/r8kI4t ";;;;"103837001375170560";https://twitter.com/realDonaldTrump/status/103837001375170560
;2011/08/16;416;54;"Amazing--Obama speaks, market goes DOWN---Trump tells CNBC he's buying stock---market goes UP --- should not be that way!";;;;"103521940848914432";https://twitter.com/realDonaldTrump/status/103521940848914432
;2011/08/16;120;26;"China owes us money.... http://bit.ly/mWTiBH  #trumpvlog";;;#trumpvlog;"103497844723429376";https://twitter.com/realDonaldTrump/status/103497844723429376
;2011/08/15;116;24;"A good example of how our country wastes money... http://bit.ly/qPQhAn  #trumpvlog";;;#trumpvlog;"103217810599182336";https://twitter.com/realDonaldTrump/status/103217810599182336
;2011/08/15;30;4;"I was interviewed by Greta Van Susteren today here at Trump Tower. Tune in tonight on Fox News at 10 p.m.… (cont) http://deck.ly/~mhDGw ";;;;"103199087255490560";https://twitter.com/realDonaldTrump/status/103199087255490560
;2011/08/15;482;53;"China is a threat to America. They are not our friend.";;;;"103192686349131776";https://twitter.com/realDonaldTrump/status/103192686349131776
;2011/08/15;411;331;"Unemployment is plaguing both Black and Hispanic youths. Very troubling.";;;;"103174427906277376";https://twitter.com/realDonaldTrump/status/103174427906277376
;2011/08/15;38;12;"My thoughts on the Republican Party in today's #trumpvlog... http://bit.ly/rdP9bu ";;;#trumpvlog;"103169584491798528";https://twitter.com/realDonaldTrump/status/103169584491798528
;2011/08/15;311;90;"@BarackObama played golf yesterday. Now he heads to a 10 day vacation in Martha's Vineyard. Nice work ethic.";;@BarackObama;;"103158206498476032";https://twitter.com/realDonaldTrump/status/103158206498476032
;2011/08/15;127;20;"Reporters say it's the Trump Bump---I tell CNBC I am buying stocks--- and the market goes up.";;;;"103131233285976064";https://twitter.com/realDonaldTrump/status/103131233285976064
;2011/08/13;154;28;"Economic growth can save Social Security, Medicare and America.";;;;"102439965329330176";https://twitter.com/realDonaldTrump/status/102439965329330176
;2011/08/13;185;35;"Mike Huckebee, a great guy, said the President should appoint me Treasury Secretary. China and OPEC would not be happy.";;;;"102429248396075009";https://twitter.com/realDonaldTrump/status/102429248396075009
;2011/08/13;1486;782;"Ron Paul is right that we are wasting trillions of dollars in Iraq and Afghanistan.";;;;"102371063723343873";https://twitter.com/realDonaldTrump/status/102371063723343873
;2011/08/12;579;259;"Obama has no understanding of how to create jobs or opportunity. He believes in Government.";;;;"102079394448814080";https://twitter.com/realDonaldTrump/status/102079394448814080
;2011/08/12;353;177;"It's easy to see why Americans are sick of career politicians and both parties.";;;;"102040826452000768";https://twitter.com/realDonaldTrump/status/102040826452000768
;2011/08/11;46;13;"How will Mitt Romney defend his record on jobs and Romneycare in tonight's debate?";;;;"101770122296958976";https://twitter.com/realDonaldTrump/status/101770122296958976
;2011/08/11;64;12;"Looking forward to the GOP debate and the outcome of the Ames straw poll. We must get a real leader.";;;;"101721150199046144";https://twitter.com/realDonaldTrump/status/101721150199046144
;2011/08/11;28;21;"I was on CNBC this morning talking about the market and America's financial future http://bit.ly/rsBqmE";;;;"101684911563489281";https://twitter.com/realDonaldTrump/status/101684911563489281
;2011/08/10;26;13;"My interview from yesterday with #Apprentice Andy on @AmericaNowRadio http://bit.ly/qsrhtS ";;@AmericaNowRadio;#Apprentice;"101455389928857601";https://twitter.com/realDonaldTrump/status/101455389928857601
;2011/08/10;272;96;"The Fed continues to flood the market with US dollars. Wrong move.";;;;"101373840323645440";https://twitter.com/realDonaldTrump/status/101373840323645440
;2011/08/10;227;9;"Oil is starting to rise again despite the horrible times. OPEC continues to rip us off. Not worth $30. New leadership needed.";;;;"101358470187589632";https://twitter.com/realDonaldTrump/status/101358470187589632
;2011/08/10;342;27;"Congress should get back to Washington, but @BarackObama doesn't want to interrupt his vacation in Martha's Vineyard.";;@BarackObama;;"101337555391365120";https://twitter.com/realDonaldTrump/status/101337555391365120
;2011/08/10;46;11;"@BarackObama took another swipe at the State of Israel for building in their capital Jerusalem on a Jewish hol… (cont) http://deck.ly/~7QsGg";;@BarackObama;;"101311625432268801";https://twitter.com/realDonaldTrump/status/101311625432268801
;2011/08/09;20;4;"http://goo.gl/AMNEE Countdown to @AmericaNowRadio as my former #Apprentice Andy and I talk about politics an… (cont) http://deck.ly/~9Q2fk";;@AmericaNowRadio;#Apprentice;"101013255950053376";https://twitter.com/realDonaldTrump/status/101013255950053376
;2011/08/09;107;10;"Republicans and Democrats should get back to work immediately to work on resolving downgrade. This is not a go… (cont) http://deck.ly/~1UpEp";;;;"101007545338044416";https://twitter.com/realDonaldTrump/status/101007545338044416
;2011/08/09;209;20;"The S&P are losers. They did this for personal publicity in order to straighten out their terrible reputatio… (cont) http://deck.ly/~PgL6v";;;;"100984825103663104";https://twitter.com/realDonaldTrump/status/100984825103663104
;2011/08/09;35;16;"My interview yesterday on the S&P downgrade with Wolf Blitzer on CNN http://bit.ly/nXfqVo";;;;"100960180187049984";https://twitter.com/realDonaldTrump/status/100960180187049984
;2011/08/09;51;15;"My interview with Greta last night on Fox News -- "Nation Has Become "All Talk, No Action' " http://bit.ly/mQo62O";;;;"100926910372126720";https://twitter.com/realDonaldTrump/status/100926910372126720
;2011/08/08;18;7;"He's hired! Listen to my #Apprentice Andy launch his radio show @AmericaNowRadio with me tomorrow 6PM EThttp://goo.gl/AMNEE ";;@AmericaNowRadio;#Apprentice;"100658594206322688";https://twitter.com/realDonaldTrump/status/100658594206322688
;2011/08/08;521;29;"The S&P downgrade is a direct result of @BarackObama's increased reckless budget spending and Obama Care. He owns this.";;@BarackObama;;"100585254401748992";https://twitter.com/realDonaldTrump/status/100585254401748992
;2011/08/05;93;12;"The new President of OPEC is Mahmoud Ahmadinejad’s confidant Rostam Ghasemi, a commander of the Revolutionar… (cont) http://deck.ly/~unUiL";;;;"99540728077758464";https://twitter.com/realDonaldTrump/status/99540728077758464
;2011/08/05;220;26;"Obama Care is already having a devastating impact on our economy.";;;;"99509371138093057";https://twitter.com/realDonaldTrump/status/99509371138093057
;2011/08/05;51;19;"In today's #trumpvlog I answer your questions about what you should be doing in this uncertain economy...http://bit.ly/nPFt9N ";;;#trumpvlog;"99501139724214272";https://twitter.com/realDonaldTrump/status/99501139724214272
;2011/08/04;191;26;"China demanded that we raise our debt ceiling and then their rating agency downgraded us. Our leaders are hope… (cont) http://deck.ly/~x0TDx";;;;"99210286686408704";https://twitter.com/realDonaldTrump/status/99210286686408704
;2011/08/04;423;36;"America's debt officially became 100% of our GDP on @BarackObama's 50th birthday---coincidence?";;@BarackObama;;"99173967457296384";https://twitter.com/realDonaldTrump/status/99173967457296384
;2011/08/04;35;14;"My interview last night with Greta on Fox News http://bit.ly/n7LOrz";;;;"99129433687986178";https://twitter.com/realDonaldTrump/status/99129433687986178
;2011/08/04;60;66;"Thanks to Giovanni's Coal Fire Pizza of Florida for donating enough pizza to feed 750 Police Athletic League youngsters in NY this Friday.";;;;"99111356959162368";https://twitter.com/realDonaldTrump/status/99111356959162368
;2011/08/03;35;6;"Watch my interview with Greta Van Susteren on her show, On the Record, tonight on Fox News in the 10 p.m. hour.";;;;"98869294837940224";https://twitter.com/realDonaldTrump/status/98869294837940224
;2011/08/03;22;9;"Today's #trumpvlog answers your tweets about my thoughts on the Republican candidates... http://bit.ly/pyrgoL ";;;#trumpvlog;"98843507837505536";https://twitter.com/realDonaldTrump/status/98843507837505536
;2011/08/03;73;15;"Morning Joe Panel is stealing many of my statements and ideas to better America without giving credit -- the story of my life!";;;;"98832336774373378";https://twitter.com/realDonaldTrump/status/98832336774373378
;2011/08/03;106;19;"Republicans gave Obama a free pass to the White House -- they just don't get it.";;;;"98811808374194177";https://twitter.com/realDonaldTrump/status/98811808374194177
;2011/08/03;335;171;"I believe America can be great only with proper leadership.";;;;"98783201190875136";https://twitter.com/realDonaldTrump/status/98783201190875136
;2011/08/03;1205;113;"Wake Up America -- China is eating our lunch.";;;;"98764168760532992";https://twitter.com/realDonaldTrump/status/98764168760532992
;2011/08/03;194;55;"All those politicians in Washington and not one good negotiator.";;;;"98748296348184577";https://twitter.com/realDonaldTrump/status/98748296348184577
;2011/08/02;84;38;"Why I would not have approved the deal... http://bit.ly/r56TPc  #trumpvlog";;;#trumpvlog;"98499155726581761";https://twitter.com/realDonaldTrump/status/98499155726581761
;2011/08/02;73;12;"No taxes the only good thing about DC Debt Deal.";;;;"98486403964481536";https://twitter.com/realDonaldTrump/status/98486403964481536
;2011/08/02;13;13;"http://bit.ly/pwgGsQ http://bit.ly/pwgGsQ My interview yesterday on CNBC's Squawk Box: Debt Deal a… (cont) http://deck.ly/~HZMKL";;;;"98482327390396416";https://twitter.com/realDonaldTrump/status/98482327390396416
;2011/08/02;177;26;"The more you learn about the debt deal, the worse it gets.";;;;"98474279192113153";https://twitter.com/realDonaldTrump/status/98474279192113153
;2011/08/02;22;9;"Your questions about my desk answered in today's #trumpvlog... http://bit.ly/pl9wDP ";;;#trumpvlog;"98466170625196033";https://twitter.com/realDonaldTrump/status/98466170625196033
;2011/08/02;269;43;"Republicans and Democrats have both created our economic problems.";;;;"98454970654916608";https://twitter.com/realDonaldTrump/status/98454970654916608
;2011/08/01;166;24;"Why should we have any defense cuts in any deal? America must remain strong.";;;;"98075199966162945";https://twitter.com/realDonaldTrump/status/98075199966162945
;2011/08/01;440;378;"This is the best deal the Republicans could get?";;;;"98055725728792578";https://twitter.com/realDonaldTrump/status/98055725728792578
;2011/08/01;396;260;"Disappointed in GOP and Dems---Giving Obama power to raise the debt limit next year is a mistake.";;;;"98038667460886529";https://twitter.com/realDonaldTrump/status/98038667460886529
;2011/07/30;96;18;"Ex-Presidential Pollster Pat Cadell says most voters sick of both parties and their failure.";;;;"97331526269800448";https://twitter.com/realDonaldTrump/status/97331526269800448
;2011/07/30;252;33;"We need economic growth and jobs not blue ribbon panels to study the problem.";;;;"97324637268099072";https://twitter.com/realDonaldTrump/status/97324637268099072
;2011/07/29;132;12;"No taxes in Boehner or Reid Plan----important victory for America.";;;;"97037020651728896";https://twitter.com/realDonaldTrump/status/97037020651728896
;2011/07/29;40;10;"Watched Sean Hannity last night -- a great guy.";;;;"97024515317571585";https://twitter.com/realDonaldTrump/status/97024515317571585
;2011/07/29;85;20;"If Obama has to re-fight this fight next year he loses -- "Watch the fine details in every deal" -- The Art of the Deal";;;;"97019390637244417";https://twitter.com/realDonaldTrump/status/97019390637244417
;2011/07/29;41;7;"Blue Ribbon Commission to find and agree to future spending cuts? Bad idea.";;;;"96987458432020480";https://twitter.com/realDonaldTrump/status/96987458432020480
;2011/07/29;1203;883;""Never quit and always hit back" -- The Art of the Comeback";;;;"96969000797483008";https://twitter.com/realDonaldTrump/status/96969000797483008
;2011/07/29;140;86;"I just got Mike Leach's new book, Swing Your Sword. He's a great coach, and he's written a great book. It's definitely worth reading.";;;;"96961112343445504";https://twitter.com/realDonaldTrump/status/96961112343445504
;2011/07/29;38;9;"I appreciate the kind words of Mike Huckabee, a fine American http://bit.ly/pEBsgY";;;;"96955221581889537";https://twitter.com/realDonaldTrump/status/96955221581889537
;2011/07/28;124;14;"@BarackObama has not released his own debt plan yet. He's totally lost, ineffective, desperate. GOP has its best chance to make a great deal";;@BarackObama;;"96680585451421696";https://twitter.com/realDonaldTrump/status/96680585451421696
;2011/07/28;21;7;"My wife Melania Trump's show was a tremendous success last night. In case you missed her, you can see her again tonight on @QVC at 7 pm ET";;@QVC;;"96668126091022337";https://twitter.com/realDonaldTrump/status/96668126091022337
;2011/07/28;58;16;"@Johnboehner "The worst thing you can possibly do in a deal is seem desperate to make it." --The Art of the Deal";;@Johnboehner;;"96665829722165248";https://twitter.com/realDonaldTrump/status/96665829722165248
;2011/07/28;29;6;"Please tweet me your questions to answer in my #trumpvlog.";;;#trumpvlog;"96647705408974848";https://twitter.com/realDonaldTrump/status/96647705408974848
;2011/07/28;34;22;"@KarlRove's @CrossroadsGPS new ad criticizes Obama for his excessive spending and debt, borrowing from China. Didn't Bush do the same thing?";;@KarlRove @CrossroadsGPS;;"96640218513412096";https://twitter.com/realDonaldTrump/status/96640218513412096
;2011/07/28;61;8;"My interview yesterday from Newsmax - "Obama Is 'Now Totally Lost,' Boehner Must Not Fold" http://bit.ly/n7Ahdk";;;;"96604926230282243";https://twitter.com/realDonaldTrump/status/96604926230282243
;2011/07/27;211;192;"People ask me every day to pose for pictures but the camera never works the first time--they are never prepared or maybe just very nervous!";;;;"96311241231962112";https://twitter.com/realDonaldTrump/status/96311241231962112
;2011/07/27;381;103;""Know when to walk away from the table." The Art of the Deal";;;;"96284991041974273";https://twitter.com/realDonaldTrump/status/96284991041974273
;2011/07/27;22;9;"Watch my wife Melania Trump tonight on @QVC at 1 a.m. So proud of her!";;@QVC;;"96247777041981440";https://twitter.com/realDonaldTrump/status/96247777041981440
;2011/07/27;312;168;"Higher Taxes kill job creation---cut wild government spending and waste.";;;;"96237915633483776";https://twitter.com/realDonaldTrump/status/96237915633483776
;2011/07/27;178;33;"China has so much of our debt that they can't put us in default w/o killing themselves---US needs our toughest negotiator---and fast!";;;;"96213917306597377";https://twitter.com/realDonaldTrump/status/96213917306597377
;2011/07/26;244;21;"America's debt is greater than our GDP. Time for new thinking.";;;;"95932236490223616";https://twitter.com/realDonaldTrump/status/95932236490223616
;2011/07/26;34;5;"My interview from yesterday on Fox and Friends -- "GOP Crazy If They Don't Get Everything They Want" http://bit.ly/nKsBBF";;;;"95906323169951744";https://twitter.com/realDonaldTrump/status/95906323169951744
;2011/07/26;30;16;"My thoughts on the situation in Norway and Amanda Knox... http://bit.ly/nUTNVB  #trumpvlog";;;#trumpvlog;"95898851373887489";https://twitter.com/realDonaldTrump/status/95898851373887489
;2011/07/26;148;21;"Fiscal mismanagement of cash costing US Taxpayer billions---cut fraud and waste before cutting funding for Seniors.";;;;"95857790689607681";https://twitter.com/realDonaldTrump/status/95857790689607681
;2011/07/26;706;551;"Obama, sadly, has no business or private sector background---and it shows.";;;;"95847438379794433";https://twitter.com/realDonaldTrump/status/95847438379794433
;2011/07/25;72;12;"The pressure on the debt ceiling is on @BarackObama.... http://bit.ly/qjI442  #trumpvlog";;@BarackObama;#trumpvlog;"95579450183385090";https://twitter.com/realDonaldTrump/status/95579450183385090
;2011/07/25;201;80;"The Answer to both Social Security and Medicare is a robust growing economy---not cuts on the elderly.";;;;"95563593222860800";https://twitter.com/realDonaldTrump/status/95563593222860800
;2011/07/25;194;55;"We need a balanced budget Amendment because Congress has no fiscal discipline.";;;;"95521587649974273";https://twitter.com/realDonaldTrump/status/95521587649974273
;2011/07/25;193;17;"Unfortunately@BarackObama's continued attack on the US $ will lead to ever rising gas prices at the pump and lots of other really bad things";;@BarackObama;;"95502672874057728";https://twitter.com/realDonaldTrump/status/95502672874057728
;2011/07/25;83;91;"Ronald Kessler's new book "The Secrets of the FBI" is a great book that should be read by everyone.";;;;"95497050229182464";https://twitter.com/realDonaldTrump/status/95497050229182464
;2011/07/22;333;46;""Increasing America’s debt weakens us domestically and internationally." - US Senator @BarackObama, 2007";;@BarackObama;;"94482776199397376";https://twitter.com/realDonaldTrump/status/94482776199397376
;2011/07/22;45;18;"My interview on @gretawire last night - "Our Leaders Are Leading Us Into 'Oblivion'"http://bit.ly/oslQVM ";;@gretawire;;"94436747185897472";https://twitter.com/realDonaldTrump/status/94436747185897472
;2011/07/21;97;15;""The Gang of Six" - yet another unmitigated disaster. ANY DEAL NEEDS TO REPEAL OBAMACARE. T-E-A.";;;;"94144322924060672";https://twitter.com/realDonaldTrump/status/94144322924060672
;2011/07/20;127;24;""China is our enemy--they want to destroy us" -- Redstate Interview";;;;"93774719052029953";https://twitter.com/realDonaldTrump/status/93774719052029953
;2011/07/20;226;28;"Obama is addicted to spending America into insolvency. His record proves it.";;;;"93768615358251008";https://twitter.com/realDonaldTrump/status/93768615358251008
;2011/07/20;87;8;"Robust Economic growth is the answer to the Medicare Problem--not cuts on the elderly.";;;;"93740838122823680";https://twitter.com/realDonaldTrump/status/93740838122823680
;2011/07/19;486;52;"While @BarackObama seeks to further destroy our credit, our economy continues to hemorrhage jobs. Such a total failure---as a President.";;@BarackObama;;"93374129704677376";https://twitter.com/realDonaldTrump/status/93374129704677376
;2011/07/19;34;10;"@johnboehner @EricCantor "You can't con people...if you don't deliver the goods, people will eventually catch on." - The Art of the Deal";;@johnboehner @EricCantor;;"93340947483607041";https://twitter.com/realDonaldTrump/status/93340947483607041
;2011/07/19;401;51;"So China is ordering us to raise the Debt Limit...How low have we as a nation sunk?";;;;"93306458074132481";https://twitter.com/realDonaldTrump/status/93306458074132481
;2011/07/18;107;25;"The GOP doesn't waste an opportunity to waste an opportunity. Defunding Obamacare should be central to any deal.";;;;"93044431564972032";https://twitter.com/realDonaldTrump/status/93044431564972032
;2011/07/18;397;33;"Every dollar @BarackObama spends costs $1.40 with interest borrowed from China on our children and grandchildren's backs. CUT-CAP-BALANCE!";;@BarackObama;;"93030160189763584";https://twitter.com/realDonaldTrump/status/93030160189763584
;2011/07/18;104;13;"@BarackObama has sold guns to Mexican drug lords while his DOJ erodes our 2nd Amendment rights.";;@BarackObama;;"92992501585162240";https://twitter.com/realDonaldTrump/status/92992501585162240
;2011/07/18;92;10;"#trumpvlog The Republicans must act now, don't let @barackobama push you around....http://bit.ly/nRaHB7 ";;@barackobama;#trumpvlog;"92981238880681984";https://twitter.com/realDonaldTrump/status/92981238880681984
;2011/07/18;139;33;"Congratulations to my daughter Ivanka and her husband Jared on the birth of their daughter Arabella Rose yesterday.";;;;"92955253808439296";https://twitter.com/realDonaldTrump/status/92955253808439296
;2011/07/15;81;6;"@marcorubio is right. We need to create more taxpayers, not more taxes. CUT, CAP AND BALANCE.http://onforb.es/pBvGuq ";;@marcorubio;;"91954652018511873";https://twitter.com/realDonaldTrump/status/91954652018511873
;2011/07/15;80;8;"@BarackObama You have increased discretionary spending by 25% annually and amassed over $4 trillion in debt. T-E-Ahttp://on.wsj.com/onsY3b ";;@BarackObama;;"91951062285684736";https://twitter.com/realDonaldTrump/status/91951062285684736
;2011/07/15;28;4;"Who will be the next @TheRealTeenUSA? Find out this Saturday at 8PM ET on missteenusa.com #TeenUSA";;@TheRealTeenUSA;#TeenUSA;"91874081376452608";https://twitter.com/realDonaldTrump/status/91874081376452608
;2011/07/14;383;512;"What is better advice- "The Art of the Deal" or "Rules for Radicals"? I know which one @BarackObama prefers.";;@BarackObama;;"91615964004753409";https://twitter.com/realDonaldTrump/status/91615964004753409
;2011/07/14;199;43;"CUT, CAP AND BALANCE. TAXED ENOUGH ALREADY!";;;;"91609057143685120";https://twitter.com/realDonaldTrump/status/91609057143685120
;2011/07/14;18;10;"Take a look at http://bit.ly/q0lFik  and http://bit.ly/9nxPbD  to see these beautiful hotels.";;;;"91608359874199552";https://twitter.com/realDonaldTrump/status/91608359874199552
;2011/07/14;28;4;"US News named the Top10 best hotels in the US--and Trump Int'l Hotel & Tower NYC and Trump Int'l Hotel & Tower Chicago are on the list!";;;;"91606323862581248";https://twitter.com/realDonaldTrump/status/91606323862581248
;2011/07/14;112;29;"@BarackObama You have abandoned Israel and engaged the Muslim Brotherhood, and even the Arab world does not like ithttp://politi.co/qUTXsA ";;@BarackObama;;"91588520036147200";https://twitter.com/realDonaldTrump/status/91588520036147200
;2011/07/14;105;32;"While @BarackObama tries to push gun control http://bit.ly/p27G2K  --He still has not answered for Project Gun Runnerhttp://bit.ly/pdtrOw ";;@BarackObama;;"91562907762032640";https://twitter.com/realDonaldTrump/status/91562907762032640
;2011/07/14;26;8;"My interview last night with Greta on the GOP going El Foldohttp://bit.ly/oprTzh ";;;;"91544367239667712";https://twitter.com/realDonaldTrump/status/91544367239667712
;2011/07/14;56;5;"@johnboehner Debt Ceiling- "Sometimes no deal is better than a bad deal."";;@johnboehner;;"91501208895881216";https://twitter.com/realDonaldTrump/status/91501208895881216
;2011/07/13;31;6;"More thoughts on the debt ceiling in today's #trumpvlog... http://bit.ly/otf1ZF ";;;#trumpvlog;"91228931306426368";https://twitter.com/realDonaldTrump/status/91228931306426368
;2011/07/12;2118;641;"@macmiller "Donald Trump the Song" gets 16M hits on YouTube. Who wouldn't be flattered?";;@macmiller;;"90875305119592448";https://twitter.com/realDonaldTrump/status/90875305119592448
;2011/07/12;36;9;"@johnboehner "Much as it pays to emphasize the positive, there are times when the only choice is confrontation." The Art of the Deal";;@johnboehner;;"90858411192893442";https://twitter.com/realDonaldTrump/status/90858411192893442
;2011/07/12;46;2;"@johnboehner Mr. Speaker, bring the Balanced Budget Amendment to the floor for a vote! Let's get the ball rolling.";;@johnboehner;;"90771995893043201";https://twitter.com/realDonaldTrump/status/90771995893043201
;2011/07/11;54;10;"On our YouTube channel- the opening of the incredible Trump Ocean Club in Panama....http://bit.ly/qGBxg6 ";;;;"90538687284264960";https://twitter.com/realDonaldTrump/status/90538687284264960
;2011/07/11;19;6;"Derek Jeter's baseball and more in today's #trumpvlog... http://bit.ly/p2EreE ";;;#trumpvlog;"90500292747071489";https://twitter.com/realDonaldTrump/status/90500292747071489
