username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BarackObama;2012/05/19;281;201;"How many #Obama2012 supporters are like you? Of 2 million donors, find out how many have your name in your state: http://OFA.BO/XNnkDY ";;;#Obama2012;"203981557235580928";https://twitter.com/BarackObama/status/203981557235580928
BarackObama;2012/05/19;1029;252;"26 months, 4.2 million American jobs added to the private sector. That’s #progress:http://OFA.BO/cFGo8h ";;;#progress;"203969452801409024";https://twitter.com/BarackObama/status/203969452801409024
BarackObama;2012/05/19;643;221;""At its best, the free market has never been a license to take whatever you want, however you can get it."http://OFA.BO/fmWLgW ";;;;"203888155697496064";https://twitter.com/BarackObama/status/203888155697496064
BarackObama;2012/05/19;318;192;"Thousands of supporters across the country are registering voters today—here’s why you should join in: http://OFA.BO/ZcfWpB  #RegtoVote";;;#RegtoVote;"203874527837569025";https://twitter.com/BarackObama/status/203874527837569025
BarackObama;2012/05/19;246;188;"Your chance to join the President and First Lady at Sarah Jessica Parker’s home in NYC—airfare included: http://OFA.BO/vQCrw3 ";;;;"203865835033473025";https://twitter.com/BarackObama/status/203865835033473025
BarackObama;2012/05/18;826;303;"Mitt Romney stands by what he said, “whatever it was”:http://OFA.BO/GHwVJJ ";;;;"203655599270010881";https://twitter.com/BarackObama/status/203655599270010881
BarackObama;2012/05/18;291;160;"Thanks to President Obama’s Wall Street reform, no bank is too big to fail: http://OFA.BO/uTh31t ";;;;"203636040001536000";https://twitter.com/BarackObama/status/203636040001536000
BarackObama;2012/05/18;259;179;"A mother's letter about what's at stake for her daughters this November:http://OFA.BO/y3Cb74 ";;;;"203621225128402945";https://twitter.com/BarackObama/status/203621225128402945
BarackObama;2012/05/18;280;133;"Just some of the states hurt by #RomneyEconomics: http://OFA.BO/WP6xrE ";;;#RomneyEconomics;"203610988979830784";https://twitter.com/BarackObama/status/203610988979830784
BarackObama;2012/05/18;642;176;"Romney’s firm merged hundreds of small clothing stores, loaded the company up with debt, and drove it into bankruptcy. #RomneyEconomics";;;#RomneyEconomics;"203597497061478400";https://twitter.com/BarackObama/status/203597497061478400
BarackObama;2012/05/18;222;130;"For Stage Stores, #RomneyEconomics meant more than 330 closings and nearly 5,800 lost jobs: http://OFA.BO/AnUiGp ";;;#RomneyEconomics;"203593191335800832";https://twitter.com/BarackObama/status/203593191335800832
BarackObama;2012/05/18;141;133;"Some inspiration for the #RegtoVote weekend of action kicking off tomorrow:http://OFA.BO/mMLiqq ";;;#RegtoVote;"203580327157956608";https://twitter.com/BarackObama/status/203580327157956608
BarackObama;2012/05/18;131;127;"Get inspired by a few photos from the field this week—then sign up for a #RegToVote Weekend of Action event near you: http://OFA.BO/yRKaYc ";;;#RegToVote;"203572905748078592";https://twitter.com/BarackObama/status/203572905748078592
BarackObama;2012/05/18;343;139;"Prepárate para votar con nuestra nueva página—y compártela con tus amigos para que ellos también estén listos: http://OFA.BO/R7NkKg ";;;;"203561335928270849";https://twitter.com/BarackObama/status/203561335928270849
BarackObama;2012/05/18;344;171;"Meet Dorothy Cooper. She’s 96 and has been voting for decades—then the rules changed:http://OFA.BO/yBJC27 ";;;;"203550738771750912";https://twitter.com/BarackObama/status/203550738771750912
BarackObama;2012/05/18;450;184;"Sarah Jessica Parker is hosting the President and First Lady at her home in NYC, and you could be on the guest list:http://OFA.BO/4NJ4ko ";;;;"203540470578675713";https://twitter.com/BarackObama/status/203540470578675713
BarackObama;2012/05/18;832;134;"A few votes could make the difference on Election Day—send this link to everyone you know:http://OFA.BO/SjLWQT ";;;;"203527171170504705";https://twitter.com/BarackObama/status/203527171170504705
BarackObama;2012/05/18;253;162;"If you're looking to make a difference and meet new people, find a weekend of action event near you: http://OFA.BO/zw5Zv9  #RegtoVote";;;#RegtoVote;"203516252428308480";https://twitter.com/BarackObama/status/203516252428308480
BarackObama;2012/05/18;449;181;"Check out a new site loaded with everything you'll need to vote—then RT to make sure your friends are ready, too: http://OFA.BO/jnorgN ";;;;"203501094125568001";https://twitter.com/BarackObama/status/203501094125568001
BarackObama;2012/05/17;287;239;"See how President Obama fares when quizzed on his superhero knowledge: http://OFA.BO/D42u1X ";;;;"203297030242697216";https://twitter.com/BarackObama/status/203297030242697216
BarackObama;2012/05/17;634;234;"A 54-page, $10 million proposal by top Republican strategists titled "The Defeat of Barack Hussein Obama": http://OFA.BO/3wNTma ";;;;"203278624009371648";https://twitter.com/BarackObama/status/203278624009371648
BarackObama;2012/05/17;69;132;"Meet Sami—a laundromat owner and @OFA_NJ volunteer: http://OFA.BO/Tjr2k7  #Obama2012";;@OFA_NJ;#Obama2012;"203269452010225664";https://twitter.com/BarackObama/status/203269452010225664
BarackObama;2012/05/17;533;184;"President Obama enacted $1 trillion in spending cuts to reduce the deficit—and has a balanced plan to cut it by another $4 trillion.";;;;"203256448627642368";https://twitter.com/BarackObama/status/203256448627642368
