username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BarackObama;2012/10/22;623;182;"President Obama delivered on his promise to bring our troops home from Iraq—and fight for them when they come home:http://OFA.BO/RyJGHx ";;;;"260526115842568193";https://twitter.com/BarackObama/status/260526115842568193
BarackObama;2012/10/22;516;228;"President Obama refocused our efforts on taking out al-Qaeda’s leadership, including Osama bin Laden:pic.twitter.com/CnE8drf8";;;;"260518021733445633";https://twitter.com/BarackObama/status/260518021733445633
BarackObama;2012/10/22;1096;360;"If you're on #TeamObama tonight, show it with just a couple clicks: http://OFA.BO/aZd8iB ";;;#TeamObama;"260506701793480704";https://twitter.com/BarackObama/status/260506701793480704
BarackObama;2012/10/22;1040;571;"Honoring our sacred trust:pic.twitter.com/K7QeVJOH";;;;"260496188711784449";https://twitter.com/BarackObama/status/260496188711784449
BarackObama;2012/10/22;333;141;"A look at how President Obama has honored our sacred trust with veterans:http://OFA.BO/V6vZ59 ";;;;"260488593481547776";https://twitter.com/BarackObama/status/260488593481547776
BarackObama;2012/10/22;1735;813;"Out of many, we are one:pic.twitter.com/4blNR6f0";;;;"260479756682797057";https://twitter.com/BarackObama/status/260479756682797057
BarackObama;2012/10/22;1087;245;"President Obama ended the Iraq war. Romney would have left 30,000 troops there, and called bringing them home “tragic”:http://OFA.BO/yp9rHz ";;;;"260472054061596672";https://twitter.com/BarackObama/status/260472054061596672
BarackObama;2012/10/22;493;143;"All bluster & no specific plans: Here are the foreign policy questions Romney needs to answer tonight. http://OFA.BO/ZE7kfv  #RomneyNotReady";;;#RomneyNotReady;"260462747911852032";https://twitter.com/BarackObama/status/260462747911852032
BarackObama;2012/10/22;617;246;"“He did what he said he was going to do.” Eli and Seth, twin brothers and veterans, on why they support the President:http://OFA.BO/JAAQwq ";;;;"260435943897563137";https://twitter.com/BarackObama/status/260435943897563137
BarackObama;2012/10/22;848;242;"The choice for commander in chief: President Obama’s four years of strong leadership vs. Mitt Romney’s poor judgment. http://OFA.BO/YL7Eta ";;;;"260425747129319424";https://twitter.com/BarackObama/status/260425747129319424
BarackObama;2012/10/22;764;231;"FACT: President Obama has made clear that he will not let Iran obtain a nuclear weapon, & imposed the toughest sanctions on Iran in history.";;;;"260422958479183872";https://twitter.com/BarackObama/status/260422958479183872
BarackObama;2012/10/22;1642;524;"FACT: President Obama has a plan to end the war in Afghanistan in 2014—Mitt Romney does not.";;;;"260420432778379265";https://twitter.com/BarackObama/status/260420432778379265
BarackObama;2012/10/22;660;203;"FACT: President Obama refocused on the terrorists who attacked us—devastating al-Qaeda’s leadership and bringing Osama bin Laden to justice.";;;;"260418099780665344";https://twitter.com/BarackObama/status/260418099780665344
BarackObama;2012/10/22;2684;682;"FACT: President Obama kept his promise to end the war in Iraq. Romney called the decision to bring our troops home “tragic.”";;;;"260415484674068481";https://twitter.com/BarackObama/status/260415484674068481
BarackObama;2012/10/22;3317;702;"Mitt Romney is not ready to be commander in chief. Every time he’s had a chance to prove otherwise, he’s failed:http://OFA.BO/YsrxYG ";;;;"260412927490813953";https://twitter.com/BarackObama/status/260412927490813953
BarackObama;2012/10/22;1501;474;"President Obama’s leadership has made America stronger, safer, and more secure than we were four years ago:pic.twitter.com/X9B475FG";;;;"260409581476409345";https://twitter.com/BarackObama/status/260409581476409345
BarackObama;2012/10/22;5034;543;"15 days to go in this election. RT if you’ll be cheering on the President in tonight’s final debate: http://OFA.BO/GYkjzX ";;;;"260381774109110273";https://twitter.com/BarackObama/status/260381774109110273
BarackObama;2012/10/21;306;164;"Make an #Obama2012 purchase today and get it by Election Day. 30% off orders of $10 or more with the code LASTCALL:http://OFA.BO/jBD9uo ";;;#Obama2012;"260145414391603200";https://twitter.com/BarackObama/status/260145414391603200
BarackObama;2012/10/21;664;256;"One conversation could make the difference in this election—make a few calls to voters today: http://OFA.BO/s1YKBc ,pic.twitter.com/PxgAinQ8";;;;"260131556243419136";https://twitter.com/BarackObama/status/260131556243419136
BarackObama;2012/10/21;738;220;"Former Sec. of State Albright on Romney: “The last thing we need to do is to go around making belligerent statements.”http://OFA.BO/PHM7Tz ";;;;"260112545657024512";https://twitter.com/BarackObama/status/260112545657024512
BarackObama;2012/10/21;2930;2010;"“Having these tall, beautiful, strong-willed girls in my house never allows me to underestimate women.”pic.twitter.com/Huc3i1VT";;;;"260099251877576705";https://twitter.com/BarackObama/status/260099251877576705
BarackObama;2012/10/21;943;200;"Worth a RT: It’s time for Congress to join the President & help responsible homeowners refinance at low interest rates.http://OFA.BO/NKRsyM ";;;;"260082803243380736";https://twitter.com/BarackObama/status/260082803243380736
