username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016/02/27;3673;11733;"Incredibly proud of my son @EricTrump & his efforts on behalf of @StJude in Memphis, TN. https://www.facebook.com/DonaldTrump/videos/10156691124655725/ …pic.twitter.com/ZgxukBnQ3k";;@EricTrump @StJude;;"703715567765737472";https://twitter.com/realDonaldTrump/status/703715567765737472
;2016/02/27;4390;12120;"It was an honor to be the Grand Marshall- in the Salute to Israel Parade back in 2004.pic.twitter.com/G7G6HFP0Dh";;;;"703711236865720320";https://twitter.com/realDonaldTrump/status/703711236865720320
;2016/02/27;4700;13781;"Just watched lightweight Marco Rubio lying to a small crowd about my past record. He is not as smart as Cruz, and may be an even bigger liar";;;;"703691273455034369";https://twitter.com/realDonaldTrump/status/703691273455034369
;2016/02/27;2672;7076;". #RogerStone was just banned by @CNN - their loss! Tough, loyal guy.";;@CNN;#RogerStone;"703628555658264576";https://twitter.com/realDonaldTrump/status/703628555658264576
;2016/02/27;3744;13081;"I started my business with very little and built it into a great company, with some of the best real estate assets in the World. Amazing!";;;;"703612722991075328";https://twitter.com/realDonaldTrump/status/703612722991075328
;2016/02/27;3996;12782;"I only wish my wonderful father, Fred, gave me $200 million to start my business like lightweight Rubio says. He didn't - total fabrication!";;;;"703611696233852929";https://twitter.com/realDonaldTrump/status/703611696233852929
;2016/02/27;2387;9739;"Fun to watch the Democrats working so hard to win the great State of South Carolina when I just won the Republican version - amazing people!";;;;"703607992424345602";https://twitter.com/realDonaldTrump/status/703607992424345602
;2016/02/27;5920;17534;"I am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz!";;;;"703601762876305409";https://twitter.com/realDonaldTrump/status/703601762876305409
;2016/02/27;3140;10128;"Tax experts throughout the media agree that no sane person would give their tax returns during an audit. After the audit, no problem!";;;;"703600613897023488";https://twitter.com/realDonaldTrump/status/703600613897023488
;2016/02/27;2556;8885;"I unfairly get audited by the I.R.S. almost every single year. I have rich friends who never get audited. I wonder why?";;;;"703598661419167744";https://twitter.com/realDonaldTrump/status/703598661419167744
;2016/02/27;1969;6664;"" @NeilTurner_: @realDonaldTrump There's only one real candidate, and it's you! Donors control the other candidates! #VoteTrump" Thank you.";;@NeilTurner_ @realDonaldTrump;#VoteTrump;"703596766801756162";https://twitter.com/realDonaldTrump/status/703596766801756162
;2016/02/27;1930;7344;"I will be on @foxandfriends at 8:30 A.M. Will be talking about lightweight Marco Rubio and lying Ted Cruz!";;@foxandfriends;;"703567344212160512";https://twitter.com/realDonaldTrump/status/703567344212160512
