username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
filipegundim;2016/06/20;0;0;"Sou totalmente a favor do brexit, foda se o estado europeu";;;;"745043551931797504";https://twitter.com/filipegundim/status/745043551931797504
Gawker;2016/06/20;11;9;"Everything you need to know about the "Brexit" vote, in "Equus" GIFs http://gaw.kr/70sXK9P pic.twitter.com/PLKzC4FEmm";;;;"745041627954176000";https://twitter.com/Gawker/status/745041627954176000
decent_doge;2016/06/20;0;0;"Met a very sharp Welsh #Brexit guy in the pub tonight. He was very pessimistic as he had been watching BBC news all day.";;;#Brexit;"745043550484692992";https://twitter.com/decent_doge/status/745043550484692992
ProExitBirm;2016/06/20;0;0;"Hedge funds play cool on big Brexit bets: Painful start to year leaves many unwilling to risk furthe... http://on.ft.com/28My4tl  #finance";;;#finance;"745043548030984193";https://twitter.com/ProExitBirm/status/745043548030984193
washingtonpost;2016/06/20;104;147;"John Oliver explains the ‘insane’ Brexit vote to the rest of the world http://wapo.st/28JxNXZ ";;;;"745039295258386432";https://twitter.com/washingtonpost/status/745039295258386432
luluisbluetoo;2016/06/20;0;0;"where are y'all falling on leave/remain re:brexit? I presume leave even though it's what the right wants, but I only know so much.";;;;"745043547213045760";https://twitter.com/luluisbluetoo/status/745043547213045760
BiancaSavonrola;2016/06/20;0;0;"EU referendum: Soros warns of Brexit threat to pound and jobs: Billionaire investor George So... http://bbc.in/28KQTjw  via @josephjett";;@josephjett;;"745043545241706496";https://twitter.com/BiancaSavonrola/status/745043545241706496
iamjohnoliver;2016/06/20;3425;5218;"Here's our piece on Brexit from last night. Tally-ho...https://www.youtube.com/watch?v=iAgKHSNqxa8 …";;;;"744927861891604480";https://twitter.com/iamjohnoliver/status/744927861891604480
HarryFerro;2016/06/20;0;0;"'Why not Texit?': Texas nationalists look to the Brexit vote for inspiration http://gu.com/p/4yjk4/stw ";;;;"745043541269880832";https://twitter.com/HarryFerro/status/745043541269880832
Estadao;2016/06/20;10;26;"Maioria dos europeus do continente são contra saída do Reino Unido da UEhttp://bit.ly/28K1oFl ";;;;"745042311269122048";https://twitter.com/Estadao/status/745042311269122048
robinince;2016/06/20;14;19;"interesting @paulmasonnews piece on Brexit https://www.theguardian.com/commentisfree/2016/jun/20/brexit-fake-revolt-eu-working-class-culture-hijacked-help-elite …";;@paulmasonnews;;"745029695863926785";https://twitter.com/robinince/status/745029695863926785
